GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
1600000US3651000,3651000,"New York city, New York",57782,341,64565,439,87198,690,43785,476
8600000US06390,06390,ZCTA5 06390,150703,86256,151172,67633,131875,104286,-,**
8600000US07421,07421,ZCTA5 07421,90412,4718,99948,7733,112639,19572,69906,16080
8600000US10001,10001,ZCTA5 10001,85221,9970,103304,29429,149007,18758,75794,8870
8600000US10002,10002,ZCTA5 10002,35449,2696,39145,3234,42485,6118,28319,3989
8600000US10003,10003,ZCTA5 10003,104441,6666,183657,17463,198650,9364,86768,7078
8600000US10004,10004,ZCTA5 10004,140450,24948,230694,43947,224333,63904,108036,24391
8600000US10005,10005,ZCTA5 10005,154213,33230,218346,36476,227250,30094,125250,19993
8600000US10006,10006,ZCTA5 10006,145893,38893,187125,77294,222361,52807,127564,30152
8600000US10007,10007,ZCTA5 10007,242644,34299,"250,000+",***,"250,000+",***,157674,20875
8600000US10009,10009,ZCTA5 10009,60521,5067,62901,7648,115920,21192,57492,6867
8600000US10010,10010,ZCTA5 10010,115084,6523,162450,42817,223006,28802,97949,14851
8600000US10011,10011,ZCTA5 10011,123208,9801,196466,11249,212431,16406,101848,5171
8600000US10012,10012,ZCTA5 10012,104561,5053,150933,16144,158625,17317,87535,9601
8600000US10013,10013,ZCTA5 10013,106056,7943,128750,26384,206156,38587,84854,15390
8600000US10014,10014,ZCTA5 10014,127973,6894,196417,29882,212946,34721,105523,10042
8600000US10016,10016,ZCTA5 10016,109250,7502,166917,17120,176811,14730,90028,8785
8600000US10017,10017,ZCTA5 10017,118469,18842,211054,29791,235667,46754,86879,10146
8600000US10018,10018,ZCTA5 10018,107861,11868,136250,50908,161954,43010,103415,8337
8600000US10019,10019,ZCTA5 10019,99063,5513,154063,23239,183977,28919,83312,6987
8600000US10020,10020,ZCTA5 10020,-,**,-,**,-,**,-,**
8600000US10021,10021,ZCTA5 10021,123842,14485,240677,26467,"250,000+",***,83358,6053
8600000US10022,10022,ZCTA5 10022,133208,13874,248207,29049,"250,000+",***,102666,13745
8600000US10023,10023,ZCTA5 10023,123951,8082,212147,34971,"250,000+",***,91705,10532
8600000US10024,10024,ZCTA5 10024,126107,8052,208053,10558,236688,26750,83239,9090
8600000US10025,10025,ZCTA5 10025,82352,5144,137708,15227,181073,14340,57960,5973
8600000US10026,10026,ZCTA5 10026,54349,4879,60083,8609,119088,15672,46149,8726
8600000US10027,10027,ZCTA5 10027,45536,4476,51707,4603,101831,14470,36343,3509
8600000US10028,10028,ZCTA5 10028,119203,8470,212681,19161,220475,19931,89221,10980
8600000US10029,10029,ZCTA5 10029,34015,1871,39313,2736,59513,7377,21606,1684
8600000US10030,10030,ZCTA5 10030,36118,4143,43750,7959,102639,24709,27116,5046
8600000US10031,10031,ZCTA5 10031,44040,3145,46025,5650,62490,12269,38671,3733
8600000US10032,10032,ZCTA5 10032,41890,3069,46805,5808,66869,8200,31427,2940
8600000US10033,10033,ZCTA5 10033,53044,3129,56538,3535,74665,5759,36981,5714
8600000US10034,10034,ZCTA5 10034,50909,3377,51699,6494,74215,6088,44706,6972
8600000US10035,10035,ZCTA5 10035,27932,2858,34240,4803,50926,9928,17052,2776
8600000US10036,10036,ZCTA5 10036,93707,7720,145000,20408,168114,13487,84781,14304
8600000US10037,10037,ZCTA5 10037,39979,4330,37188,10431,77708,15439,40833,6465
8600000US10038,10038,ZCTA5 10038,85032,8068,90417,13226,109559,27797,75212,18652
8600000US10039,10039,ZCTA5 10039,34197,4105,39144,4936,54135,27563,28896,4811
8600000US10040,10040,ZCTA5 10040,47189,2625,49583,6065,74021,8291,39329,5685
8600000US10044,10044,ZCTA5 10044,92623,12998,126129,28933,141712,28244,64693,22545
8600000US10065,10065,ZCTA5 10065,124322,10806,209180,14384,223397,19240,87004,12463
8600000US10069,10069,ZCTA5 10069,137105,34181,182802,93927,"250,000+",***,93043,31195
8600000US10075,10075,ZCTA5 10075,129594,23761,171802,58431,190897,83581,84867,23819
8600000US10103,10103,ZCTA5 10103,-,**,-,**,-,**,-,**
8600000US10110,10110,ZCTA5 10110,-,**,-,**,-,**,-,**
8600000US10111,10111,ZCTA5 10111,-,**,-,**,-,**,-,**
8600000US10112,10112,ZCTA5 10112,-,**,-,**,-,**,-,**
8600000US10115,10115,ZCTA5 10115,-,**,-,**,-,**,-,**
8600000US10119,10119,ZCTA5 10119,-,**,-,**,-,**,-,**
8600000US10128,10128,ZCTA5 10128,111937,7135,187263,26401,226085,20095,79816,6759
8600000US10152,10152,ZCTA5 10152,-,**,-,**,-,**,-,**
8600000US10153,10153,ZCTA5 10153,-,**,-,**,-,**,-,**
8600000US10154,10154,ZCTA5 10154,-,**,-,**,-,**,-,**
8600000US10162,10162,ZCTA5 10162,182530,115840,"250,000+",***,"250,000+",***,143125,94610
8600000US10165,10165,ZCTA5 10165,-,**,-,**,-,**,-,**
8600000US10167,10167,ZCTA5 10167,-,**,-,**,-,**,-,**
8600000US10168,10168,ZCTA5 10168,-,**,-,**,-,**,-,**
8600000US10169,10169,ZCTA5 10169,-,**,-,**,-,**,-,**
8600000US10170,10170,ZCTA5 10170,-,**,-,**,-,**,-,**
8600000US10171,10171,ZCTA5 10171,-,**,-,**,-,**,-,**
8600000US10172,10172,ZCTA5 10172,-,**,-,**,-,**,-,**
8600000US10173,10173,ZCTA5 10173,-,**,-,**,-,**,-,**
8600000US10174,10174,ZCTA5 10174,-,**,-,**,-,**,-,**
8600000US10177,10177,ZCTA5 10177,-,**,-,**,-,**,-,**
8600000US10199,10199,ZCTA5 10199,-,**,-,**,-,**,-,**
8600000US10271,10271,ZCTA5 10271,-,**,-,**,-,**,-,**
8600000US10278,10278,ZCTA5 10278,-,**,-,**,-,**,-,**
8600000US10279,10279,ZCTA5 10279,-,**,-,**,-,**,-,**
8600000US10280,10280,ZCTA5 10280,161419,12411,206095,10182,209196,41790,120820,23201
8600000US10282,10282,ZCTA5 10282,"250,000+",***,"250,000+",***,"250,000+",***,134605,75592
8600000US10301,10301,ZCTA5 10301,55818,3165,71812,9082,100900,6276,37581,3822
8600000US10302,10302,ZCTA5 10302,60968,3703,72519,11463,94824,7048,29431,3838
8600000US10303,10303,ZCTA5 10303,59898,6597,64594,4298,82599,7507,25897,15719
8600000US10304,10304,ZCTA5 10304,54567,7594,69981,8530,92370,11657,27277,5038
8600000US10305,10305,ZCTA5 10305,76044,4474,86766,3715,96045,8404,36311,4966
8600000US10306,10306,ZCTA5 10306,80025,3683,98217,5541,114334,5973,31853,5107
8600000US10307,10307,ZCTA5 10307,81356,7922,105219,18572,128059,21686,45956,13065
8600000US10308,10308,ZCTA5 10308,91953,7762,102223,4034,108012,6916,43015,16445
8600000US10309,10309,ZCTA5 10309,100343,7472,109964,8233,117658,7641,59041,10046
8600000US10310,10310,ZCTA5 10310,69838,5267,77942,6411,106639,6474,27222,15162
8600000US10311,10311,ZCTA5 10311,-,**,-,**,-,**,-,**
8600000US10312,10312,ZCTA5 10312,90797,4617,104294,3854,116304,5291,37306,4815
8600000US10314,10314,ZCTA5 10314,80956,3676,96652,4252,109173,4999,34457,3999
8600000US10451,10451,ZCTA5 10451,26979,1561,32562,3815,49434,8817,16494,1809
8600000US10452,10452,ZCTA5 10452,27206,1504,30390,2080,44149,4288,17982,2859
8600000US10453,10453,ZCTA5 10453,24421,1663,28708,2130,38623,3590,13851,1267
8600000US10454,10454,ZCTA5 10454,21542,1793,24887,2138,39874,4220,12400,1498
8600000US10455,10455,ZCTA5 10455,25489,1768,30812,2430,45507,6759,12453,1955
8600000US10456,10456,ZCTA5 10456,26724,1449,30358,2245,46057,4801,15515,2009
8600000US10457,10457,ZCTA5 10457,27036,1813,31920,1741,46322,4922,15023,1598
8600000US10458,10458,ZCTA5 10458,32129,1654,34401,2871,52373,5073,22157,2750
8600000US10459,10459,ZCTA5 10459,25762,1386,31738,2267,43872,6213,11831,640
8600000US10460,10460,ZCTA5 10460,25948,1782,28936,1915,40870,7490,15776,2723
8600000US10461,10461,ZCTA5 10461,55847,3033,65963,3776,83077,6696,36226,7097
8600000US10462,10462,ZCTA5 10462,49962,1689,56039,2318,67506,5410,37491,2335
8600000US10463,10463,ZCTA5 10463,58881,3180,67128,3941,98878,5958,43753,3068
8600000US10464,10464,ZCTA5 10464,87853,7453,121573,17548,126950,19476,63317,32387
8600000US10465,10465,ZCTA5 10465,74079,3608,92607,5377,105876,5099,36538,5196
8600000US10466,10466,ZCTA5 10466,49906,2514,58793,2606,80692,4368,24134,3196
8600000US10467,10467,ZCTA5 10467,35381,2109,38742,1935,53607,4277,22074,2672
8600000US10468,10468,ZCTA5 10468,35398,2099,38511,3274,52141,5889,21909,2413
8600000US10469,10469,ZCTA5 10469,61090,3171,71706,4923,90190,4577,28750,3686
8600000US10470,10470,ZCTA5 10470,56658,4888,67886,5851,86591,5255,40746,7904
8600000US10471,10471,ZCTA5 10471,80932,6295,104530,9199,117798,17803,54598,5953
8600000US10472,10472,ZCTA5 10472,30593,1808,34952,2182,42247,4753,15242,2563
8600000US10473,10473,ZCTA5 10473,38924,2039,43787,3533,70559,4940,24439,4780
8600000US10474,10474,ZCTA5 10474,25896,4067,30152,4014,42104,3804,14568,4381
8600000US10475,10475,ZCTA5 10475,48734,5181,60781,6313,79284,16085,35418,5457
8600000US10501,10501,ZCTA5 10501,146250,47115,146071,32106,148333,74712,-,**
8600000US10502,10502,ZCTA5 10502,159444,29334,197311,17924,223875,28147,78491,16955
8600000US10503,10503,ZCTA5 10503,-,**,-,**,-,**,-,**
8600000US10504,10504,ZCTA5 10504,213234,26393,235833,35758,248125,22602,54946,33247
8600000US10505,10505,ZCTA5 10505,-,**,223289,40037,222656,57246,21146,1848
8600000US10506,10506,ZCTA5 10506,217607,30965,236250,41618,"250,000+",***,80313,33612
8600000US10507,10507,ZCTA5 10507,56736,8698,63125,15840,77465,51226,41250,33850
8600000US10509,10509,ZCTA5 10509,97286,6595,117477,9254,124624,6563,54879,11526
8600000US10510,10510,ZCTA5 10510,160944,12706,194167,23857,218889,37291,60000,31304
8600000US10511,10511,ZCTA5 10511,107201,10377,119013,12697,127159,13778,57143,22643
8600000US10512,10512,ZCTA5 10512,92945,6810,107108,11080,114815,5058,51994,7267
8600000US10514,10514,ZCTA5 10514,"250,000+",***,"250,000+",***,"250,000+",***,93233,31830
8600000US10516,10516,ZCTA5 10516,101071,12181,131550,11600,139073,19766,54107,10473
8600000US10517,10517,ZCTA5 10517,90125,17500,90500,16395,103500,23814,-,**
8600000US10518,10518,ZCTA5 10518,193472,72850,248603,124451,249412,119002,-,**
8600000US10519,10519,ZCTA5 10519,-,**,-,**,-,**,-,**
8600000US10520,10520,ZCTA5 10520,100417,9193,142304,8427,163856,9453,46515,11107
8600000US10522,10522,ZCTA5 10522,126988,15890,151510,14460,164375,21934,72875,11452
8600000US10523,10523,ZCTA5 10523,93033,10550,98901,11583,114395,8124,67451,4714
8600000US10524,10524,ZCTA5 10524,125912,11431,133594,13702,135781,15311,77813,63843
8600000US10526,10526,ZCTA5 10526,123357,18648,140625,66109,161250,112374,58664,22145
8600000US10527,10527,ZCTA5 10527,158977,30653,167250,35635,157411,20311,-,**
8600000US10528,10528,ZCTA5 10528,116026,14113,140481,19700,160852,15735,51656,19326
8600000US10530,10530,ZCTA5 10530,103950,5686,146620,14361,156731,12113,62604,8882
8600000US10532,10532,ZCTA5 10532,100278,21185,128665,10459,137039,14466,35536,12898
8600000US10533,10533,ZCTA5 10533,142869,14253,189750,33618,213603,41680,42946,9991
8600000US10535,10535,ZCTA5 10535,65294,54465,97031,95181,134667,59891,28833,5225
8600000US10536,10536,ZCTA5 10536,168490,27184,191181,23436,204805,23258,77917,10501
8600000US10537,10537,ZCTA5 10537,100729,38493,102868,21640,104393,43224,65398,54155
8600000US10538,10538,ZCTA5 10538,165735,18104,228276,25295,238155,31414,73241,27468
8600000US10541,10541,ZCTA5 10541,107296,10125,119934,13168,133082,9447,30809,2912
8600000US10543,10543,ZCTA5 10543,94246,9164,125182,14730,141250,12899,51989,15496
8600000US10545,10545,ZCTA5 10545,-,**,-,**,-,**,-,**
8600000US10546,10546,ZCTA5 10546,178611,60524,196094,48788,184531,55703,-,**
8600000US10547,10547,ZCTA5 10547,97708,14851,127558,7091,141324,6536,39856,8856
8600000US10548,10548,ZCTA5 10548,80369,8897,112708,22877,120982,20539,26492,26207
8600000US10549,10549,ZCTA5 10549,105642,9338,127135,12460,146045,17469,51302,10404
8600000US10550,10550,ZCTA5 10550,43900,2294,52612,3822,77585,5482,29857,2139
8600000US10552,10552,ZCTA5 10552,74386,7022,100064,7744,121177,7220,43276,4847
8600000US10553,10553,ZCTA5 10553,68644,9855,80020,6197,90408,9374,33351,7151
8600000US10560,10560,ZCTA5 10560,138875,19207,170385,24903,178824,17925,51629,23762
8600000US10562,10562,ZCTA5 10562,74226,3663,82364,12718,109646,10959,51641,5049
8600000US10566,10566,ZCTA5 10566,54709,3816,65762,3494,88036,16316,33722,7815
8600000US10567,10567,ZCTA5 10567,114207,12253,134819,7402,147266,9555,52302,12077
8600000US10570,10570,ZCTA5 10570,132601,15304,157756,7936,161429,13019,53798,29723
8600000US10573,10573,ZCTA5 10573,76097,2776,83894,6464,104753,6480,42382,9335
8600000US10576,10576,ZCTA5 10576,195167,29177,216771,71487,"250,000+",***,89519,24474
8600000US10577,10577,ZCTA5 10577,213173,43103,243750,69050,"250,000+",***,-,**
8600000US10578,10578,ZCTA5 10578,105625,33987,112031,33240,128750,37925,67750,56499
8600000US10579,10579,ZCTA5 10579,116223,14936,136198,25305,152500,12336,50625,26155
8600000US10580,10580,ZCTA5 10580,178333,14205,218387,13999,229238,26136,56492,9724
8600000US10583,10583,ZCTA5 10583,186053,8859,219569,9686,240905,20384,61905,5907
8600000US10588,10588,ZCTA5 10588,76777,16810,89464,45261,110694,43025,51449,9553
8600000US10589,10589,ZCTA5 10589,94901,9493,129583,19538,139615,16117,52036,4196
8600000US10590,10590,ZCTA5 10590,135000,19966,161667,14142,171694,11988,82292,30812
8600000US10591,10591,ZCTA5 10591,89478,12101,103576,12344,132044,16154,56982,12785
8600000US10594,10594,ZCTA5 10594,144750,24674,163902,18637,176823,16936,57228,29125
8600000US10595,10595,ZCTA5 10595,108586,11013,145313,23167,153333,15986,46450,22825
8600000US10596,10596,ZCTA5 10596,92283,15655,92228,22847,125893,26041,83466,58177
8600000US10597,10597,ZCTA5 10597,"250,000+",***,"250,000+",***,"250,000+",***,-,**
8600000US10598,10598,ZCTA5 10598,121250,4755,137827,5519,149497,8145,43286,11718
8600000US10601,10601,ZCTA5 10601,74177,7801,89770,22347,127630,15213,62069,13033
8600000US10603,10603,ZCTA5 10603,100013,8216,113036,9236,141250,13402,65758,10895
8600000US10604,10604,ZCTA5 10604,88750,12383,95504,14141,111346,18337,61354,18350
8600000US10605,10605,ZCTA5 10605,111201,8583,148403,19693,169462,11420,61955,8760
8600000US10606,10606,ZCTA5 10606,79379,7596,97753,11753,114398,22317,37025,11258
8600000US10607,10607,ZCTA5 10607,139135,20230,147270,13449,161420,16338,90885,42189
8600000US10701,10701,ZCTA5 10701,46519,2402,52006,2866,75278,9136,31441,2744
8600000US10703,10703,ZCTA5 10703,60068,6231,80694,11258,104250,12824,26933,5943
8600000US10704,10704,ZCTA5 10704,74908,4842,88613,4864,100516,7671,52561,3326
8600000US10705,10705,ZCTA5 10705,49110,4626,55000,8557,80363,11989,29707,8347
8600000US10706,10706,ZCTA5 10706,132981,7142,168832,30945,206140,19324,55969,12215
8600000US10707,10707,ZCTA5 10707,83445,21393,127522,20849,162262,13873,56406,8583
8600000US10708,10708,ZCTA5 10708,106808,8672,152031,12192,171250,11966,68609,5375
8600000US10709,10709,ZCTA5 10709,113643,10182,152375,19133,162143,12533,49333,5591
8600000US10710,10710,ZCTA5 10710,85417,5969,103303,4050,119732,9409,52889,8006
8600000US10801,10801,ZCTA5 10801,58736,3806,71323,6833,84711,10077,32850,5072
8600000US10803,10803,ZCTA5 10803,146833,13231,169694,16315,198872,16502,55139,10859
8600000US10804,10804,ZCTA5 10804,179527,12689,203802,18886,225804,24483,63000,22740
8600000US10805,10805,ZCTA5 10805,66006,6385,74811,11602,91860,12333,46045,8965
8600000US10901,10901,ZCTA5 10901,94465,5085,114741,7153,124006,11710,50339,4944
8600000US10910,10910,ZCTA5 10910,-,**,-,**,-,**,-,**
8600000US10911,10911,ZCTA5 10911,-,**,-,**,-,**,-,**
8600000US10913,10913,ZCTA5 10913,127563,13322,136750,24007,143068,23818,46625,34710
8600000US10914,10914,ZCTA5 10914,131417,10377,131417,10377,127431,31619,-,**
8600000US10915,10915,ZCTA5 10915,-,**,-,**,-,**,-,**
8600000US10916,10916,ZCTA5 10916,104238,9318,107037,13452,115288,15216,64792,37299
8600000US10917,10917,ZCTA5 10917,99950,23050,112938,37471,119306,44209,63500,46794
8600000US10918,10918,ZCTA5 10918,102730,6318,109867,9185,117787,11730,56250,29034
8600000US10919,10919,ZCTA5 10919,100341,26075,103646,29608,121111,29719,50038,27545
8600000US10920,10920,ZCTA5 10920,107036,6622,130188,16607,145275,13242,46726,25991
8600000US10921,10921,ZCTA5 10921,86429,10327,92981,14621,112813,17899,56058,15352
8600000US10922,10922,ZCTA5 10922,98333,20510,98958,29011,99583,31802,42321,42008
8600000US10923,10923,ZCTA5 10923,82813,8863,93097,6738,102105,10676,49188,12905
8600000US10924,10924,ZCTA5 10924,95468,6521,112200,13190,119435,9671,38585,8129
8600000US10925,10925,ZCTA5 10925,84079,14393,119663,22159,128750,22278,44688,10534
8600000US10926,10926,ZCTA5 10926,77813,9063,81250,15732,108409,23799,71250,14449
8600000US10927,10927,ZCTA5 10927,56862,8424,67893,8764,94872,13651,28802,6169
8600000US10928,10928,ZCTA5 10928,74423,10027,100000,16997,117070,12783,52813,9875
8600000US10930,10930,ZCTA5 10930,131832,8596,136766,9707,143583,11760,80515,52916
8600000US10931,10931,ZCTA5 10931,68819,10037,70000,21435,71964,45201,55536,29126
8600000US10932,10932,ZCTA5 10932,-,**,-,**,-,**,-,**
8600000US10933,10933,ZCTA5 10933,95320,25304,95320,25304,96279,10915,-,**
8600000US10940,10940,ZCTA5 10940,60094,2580,74028,4627,87346,7974,33707,4441
8600000US10941,10941,ZCTA5 10941,66812,6480,80668,4357,88360,4790,36296,14368
8600000US10950,10950,ZCTA5 10950,72573,5761,77349,4930,76554,5365,46290,7768
8600000US10952,10952,ZCTA5 10952,56236,3598,58951,3560,59628,4219,25773,7151
8600000US10953,10953,ZCTA5 10953,-,**,-,**,-,**,-,**
8600000US10954,10954,ZCTA5 10954,100472,7341,125282,12405,132820,6942,47006,10017
8600000US10956,10956,ZCTA5 10956,124606,5753,140947,8412,154096,8583,55665,6181
8600000US10958,10958,ZCTA5 10958,102396,15133,113750,12497,120938,12506,46250,18511
8600000US10960,10960,ZCTA5 10960,83977,4714,104735,16808,115573,13732,64020,11833
8600000US10962,10962,ZCTA5 10962,105000,19067,129857,24526,155150,16985,60288,11756
8600000US10963,10963,ZCTA5 10963,73438,15235,83370,17816,101094,12034,-,**
8600000US10964,10964,ZCTA5 10964,121528,63357,206250,81904,204306,81814,-,**
8600000US10965,10965,ZCTA5 10965,100962,11801,129640,10475,137474,23225,41378,16032
8600000US10968,10968,ZCTA5 10968,102847,18260,109118,32527,119688,53845,85526,18384
8600000US10969,10969,ZCTA5 10969,83333,30786,101061,14724,107917,29902,25000,8079
8600000US10970,10970,ZCTA5 10970,88919,15400,98454,9269,110720,7724,69432,20939
8600000US10973,10973,ZCTA5 10973,85398,22379,116528,30694,136750,25046,39583,11221
8600000US10974,10974,ZCTA5 10974,88558,15011,109107,15319,116250,14760,42115,12360
8600000US10975,10975,ZCTA5 10975,-,**,-,**,"250,000+",***,36435,758
8600000US10976,10976,ZCTA5 10976,59896,36778,158824,18896,156250,21533,22464,6280
8600000US10977,10977,ZCTA5 10977,55277,5073,61671,3987,69461,6326,36057,5020
8600000US10979,10979,ZCTA5 10979,71292,62975,-,**,-,**,-,**
8600000US10980,10980,ZCTA5 10980,98516,9455,114899,7398,124438,9872,41824,3827
8600000US10983,10983,ZCTA5 10983,112831,11830,120786,13146,141555,17117,57000,28210
8600000US10984,10984,ZCTA5 10984,122098,18867,122500,16039,128243,7384,77917,64453
8600000US10985,10985,ZCTA5 10985,173710,42207,-,**,-,**,-,**
8600000US10986,10986,ZCTA5 10986,126959,20819,137917,40049,139861,62337,69063,50247
8600000US10987,10987,ZCTA5 10987,105972,11380,131786,22370,153500,32393,56625,20389
8600000US10988,10988,ZCTA5 10988,81154,9944,90156,12190,93250,23330,66071,36018
8600000US10989,10989,ZCTA5 10989,107690,8633,122042,11092,123194,11818,62639,12756
8600000US10990,10990,ZCTA5 10990,94091,8645,110858,8840,124754,8023,39100,11159
8600000US10992,10992,ZCTA5 10992,95107,10296,111440,13226,123327,6977,35405,8113
8600000US10993,10993,ZCTA5 10993,56154,14901,66016,28095,85104,37930,31051,1466
8600000US10994,10994,ZCTA5 10994,145313,13653,166194,9732,167691,8141,49044,19365
8600000US10996,10996,ZCTA5 10996,100234,9285,98750,7123,99048,7190,133031,54056
8600000US10998,10998,ZCTA5 10998,88548,10735,89271,18711,97981,16701,-,**
8600000US11001,11001,ZCTA5 11001,104890,4244,121745,8080,130208,5048,51884,5273
8600000US11003,11003,ZCTA5 11003,94746,8534,99892,7866,107006,3973,40612,4082
8600000US11004,11004,ZCTA5 11004,93315,5720,107681,11220,115461,20815,60773,15682
8600000US11005,11005,ZCTA5 11005,51801,16544,65147,26149,61071,25053,41759,26395
8600000US11010,11010,ZCTA5 11010,102023,6014,110054,7806,115052,6676,46111,15288
8600000US11020,11020,ZCTA5 11020,118906,24864,139632,20047,151667,16681,38875,25684
8600000US11021,11021,ZCTA5 11021,93598,6944,141618,16259,162807,10251,51772,6567
8600000US11023,11023,ZCTA5 11023,111607,16229,131207,15038,142411,18141,41875,20703
8600000US11024,11024,ZCTA5 11024,101824,14465,108359,20672,122632,26885,80667,34321
8600000US11030,11030,ZCTA5 11030,182000,13944,225221,21398,234365,15986,68750,10963
8600000US11040,11040,ZCTA5 11040,118457,5131,132363,5656,142695,5560,47588,6822
8600000US11042,11042,ZCTA5 11042,-,**,-,**,-,**,-,**
8600000US11050,11050,ZCTA5 11050,112567,12983,143650,12518,164808,11833,60455,12652
8600000US11096,11096,ZCTA5 11096,53875,7027,55784,9260,66653,5259,30580,9503
8600000US11101,11101,ZCTA5 11101,57866,5090,63920,7555,120500,19905,51977,4152
8600000US11102,11102,ZCTA5 11102,60436,3357,54980,6070,71292,6233,62726,4174
8600000US11103,11103,ZCTA5 11103,65229,3530,66338,4596,74236,5712,62973,3245
8600000US11104,11104,ZCTA5 11104,63122,4732,71489,6905,75330,6376,53590,4947
8600000US11105,11105,ZCTA5 11105,68050,4274,80337,6022,92659,8726,57415,3973
8600000US11106,11106,ZCTA5 11106,60725,3689,63179,5026,80833,8836,56901,5198
8600000US11109,11109,ZCTA5 11109,137452,19169,191476,29083,191667,30528,103780,20609
8600000US11201,11201,ZCTA5 11201,116446,5186,157595,9904,191714,11968,94165,3835
8600000US11203,11203,ZCTA5 11203,48140,1937,60145,2943,76878,3346,27424,2449
8600000US11204,11204,ZCTA5 11204,47341,2261,53679,3002,56853,4237,26362,3257
8600000US11205,11205,ZCTA5 11205,51574,2582,51663,3538,76974,15431,48848,6760
8600000US11206,11206,ZCTA5 11206,34122,2123,32782,2796,44063,5768,33238,4665
8600000US11207,11207,ZCTA5 11207,35809,1664,46151,3341,69647,4066,17351,1975
8600000US11208,11208,ZCTA5 11208,39588,1871,46220,2647,59516,4089,22167,1883
8600000US11209,11209,ZCTA5 11209,69578,2544,90161,5963,104774,4559,51427,1760
8600000US11210,11210,ZCTA5 11210,62202,2791,73380,2334,92152,5289,37803,3834
8600000US11211,11211,ZCTA5 11211,66113,4041,55456,5215,69314,5972,76138,6172
8600000US11212,11212,ZCTA5 11212,25677,1573,36242,2216,60867,5440,13490,1892
8600000US11213,11213,ZCTA5 11213,40604,1590,46966,3767,68492,6783,28579,2954
8600000US11214,11214,ZCTA5 11214,53151,2329,60788,3424,67085,5406,35097,3200
8600000US11215,11215,ZCTA5 11215,116893,4413,151791,8234,168964,5927,85760,4348
8600000US11216,11216,ZCTA5 11216,56025,2544,62890,4809,95685,7133,46214,5618
8600000US11217,11217,ZCTA5 11217,99085,6577,120700,9390,158564,19515,82028,6773
8600000US11218,11218,ZCTA5 11218,64152,3540,67870,5084,76791,6050,51870,3936
8600000US11219,11219,ZCTA5 11219,37665,1924,38460,1501,39197,2043,23878,5558
8600000US11220,11220,ZCTA5 11220,42559,2042,40140,2356,42765,2886,31189,3662
8600000US11221,11221,ZCTA5 11221,47170,2522,50453,4247,72032,4557,39209,5093
8600000US11222,11222,ZCTA5 11222,78287,5209,86089,7649,94055,8401,68474,4416
8600000US11223,11223,ZCTA5 11223,46310,2894,56543,4422,67011,4232,21872,1906
8600000US11224,11224,ZCTA5 11224,31630,2198,43312,3716,57997,6209,14809,1459
8600000US11225,11225,ZCTA5 11225,51926,2114,58956,4706,80400,9346,42411,4249
8600000US11226,11226,ZCTA5 11226,48495,2064,54312,2579,68923,5442,35622,1974
8600000US11228,11228,ZCTA5 11228,63697,2986,75742,5108,84177,8474,35092,4823
8600000US11229,11229,ZCTA5 11229,59287,2798,72351,2512,83292,3386,30932,2459
8600000US11230,11230,ZCTA5 11230,46013,2019,58368,2631,64496,3629,22967,2539
8600000US11231,11231,ZCTA5 11231,93575,7444,125140,12015,165114,9364,67267,11442
8600000US11232,11232,ZCTA5 11232,53908,3854,50282,4613,62210,9317,51796,6846
8600000US11233,11233,ZCTA5 11233,36009,1959,41337,2855,79906,5449,27249,3121
8600000US11234,11234,ZCTA5 11234,79490,1971,89079,2690,106148,3010,40649,2909
8600000US11235,11235,ZCTA5 11235,49653,2895,65089,3255,69833,4669,25020,2553
8600000US11236,11236,ZCTA5 11236,63700,3038,74341,2069,91499,3414,32162,1720
8600000US11237,11237,ZCTA5 11237,51269,3722,41940,2801,55059,4889,58958,5856
8600000US11238,11238,ZCTA5 11238,79013,2838,94810,10304,133705,8860,65628,4589
8600000US11239,11239,ZCTA5 11239,26002,5172,36423,8965,42857,17787,16990,5442
8600000US11351,11351,ZCTA5 11351,-,**,-,**,-,**,-,**
8600000US11354,11354,ZCTA5 11354,44512,2316,47589,2844,54144,4417,30836,5526
8600000US11355,11355,ZCTA5 11355,38370,2318,41157,2301,40506,2137,23662,5006
8600000US11356,11356,ZCTA5 11356,59712,3834,63458,3131,72500,9543,40591,6973
8600000US11357,11357,ZCTA5 11357,81053,4879,90367,7913,97879,7083,47431,8072
8600000US11358,11358,ZCTA5 11358,65932,3932,76904,5885,82924,5993,43165,6562
8600000US11359,11359,ZCTA5 11359,-,**,-,**,-,**,-,**
8600000US11360,11360,ZCTA5 11360,84476,6101,104028,8457,115362,11891,53183,4386
8600000US11361,11361,ZCTA5 11361,82020,4449,92878,4991,101601,5550,56409,5989
8600000US11362,11362,ZCTA5 11362,80828,11222,97944,8214,104000,12543,48676,5272
8600000US11363,11363,ZCTA5 11363,97784,12274,115383,12452,117372,13411,57321,11226
